cell_line,compound,dose_uM,time_h,plate_id,well_id,feat_001,feat_002,feat_003,feat_004,feat_005,feat_006,feat_007,feat_008,feat_009,feat_010,feat_011,feat_012,feat_013,feat_014,feat_015,feat_016,feat_017,feat_018,feat_019,feat_020,feat_021,feat_022,feat_023,feat_024,feat_025,feat_026,feat_027,feat_028,feat_029,feat_030,feat_031,feat_032,feat_033,feat_034,feat_035,feat_036,feat_037,feat_038,feat_039,feat_040,feat_041,feat_042,feat_043,feat_044,feat_045,feat_046,feat_047,feat_048,feat_049,feat_050
A549,Staurosporine,0.5,24.0,plate_2,well_A549_Staurosporine_0.5_1,0.2428372559808743,0.05006122523521344,0.44664064442839346,0.7875623315840282,0.03201064751405025,-0.1648619710804741,0.7108670179661322,0.5788648823686369,-0.19262415747946743,0.20826499927372508,-0.005526695803666326,-0.1632381390055108,0.31364210566535844,-0.7889821152945335,-0.8037842772712065,-0.17433396196508666,-0.5468797565071559,0.1496902654561264,-0.32386797030048387,-0.6253079502776174,0.8237069540668793,-0.04629510857858461,-0.00445716242791299,-0.6444739547940239,-0.25424258363612534,-0.11025243052670582,-0.3671827975191006,0.08603470334237329,-0.2789651454543499,-0.24601275234596037,-0.2883527198823471,0.8894615027245389,0.10759138187958935,-0.5412969140306017,0.36031721990059434,-0.4706165601111,-0.007306414871334776,-0.9228796616334246,-0.5990887960448781,0.24612547351091674,0.5548601184004052,0.1705107403478591,0.036723322088452526,-0.2829641091479343,-0.7115261682061934,-0.36243347183519936,-0.23695141702204003,0.47547977669948316,0.4002787669885667,-0.7815868734414908
A549,Staurosporine,0.5,24.0,plate_3,well_A549_Staurosporine_0.5_2,0.3784116555089646,0.16661744444600862,0.35214554691095057,0.975835311935561,-0.011043156503376977,-0.26525873813910983,0.9283822467507699,0.4668473556613659,-0.031380898186979256,0.30066643604622567,-0.1521917083869495,-0.3412909635745134,0.24715100272859514,-1.090534395205572,-0.7974847992136644,-0.2082601343311494,-0.38559061856172383,0.16229819055209876,-0.5963031191452555,-0.6316312590845657,0.8895404948264811,-0.21452413274150306,0.01863639385908377,-0.5590841685872036,-0.228251495542246,0.15121127179528027,-0.584898325373911,0.23830878430524438,-0.3455890008759827,-0.2620772523894094,-0.24685525388048002,0.7706044662614325,0.1942404181669553,-0.522952788735168,0.3994978638544241,-0.40561547197262093,-0.12427387554628325,-1.2596951004335015,-0.8007519226657127,0.2988961052486532,0.4333861769444193,0.3089832831661518,-0.03780359364765703,-0.13482578403264595,-0.59728396812467,-0.09668849364010415,0.022060608816575455,0.537679997883288,0.37885671242634933,-0.7244613361949787
A549,Staurosporine,1.0,24.0,plate_1,well_A549_Staurosporine_1.0_0,0.48486722851180314,-0.019405761309522235,0.24878591656691154,0.6878207981645317,-0.054923043541942274,-0.11777365740561818,0.9607518355179605,0.5512705295881195,-0.10688687334273576,0.35834227650050443,-0.19649737955132723,-0.2298248437698176,0.2846144120014255,-1.2214413479653938,-0.6738846456034675,-0.2708772517031731,-0.42893539997044294,0.16533662878857666,-0.5927551604833364,-0.47264607441652134,0.9142124927351347,-0.11973068720248142,0.008354105550840523,-0.565404248704508,-0.11352452302398569,0.21381125051488975,-0.38272891300086087,0.35578381118678387,-0.2796369881562223,-0.3737838941622274,-0.315948815101272,0.5600930584440083,0.07083639170964202,-0.4702296522210293,0.3098799022289959,-0.5914164999912608,0.01680124855077693,-1.1991517975789365,-0.7556339348354247,-0.07006428023940603,0.5574237219501755,0.2108760426689058,0.2306142721201901,-0.20062797994559997,-0.819056550336282,-0.2128457638037113,-0.2561905107861958,0.37999192183462993,0.4158432767202556,-0.6023370807869042
A549,Staurosporine,1.0,24.0,plate_2,well_A549_Staurosporine_1.0_1,0.3970157132471441,0.015345435305634522,0.24280754623348616,0.6054702085016408,-0.060552470479602105,-0.03571430179127286,0.9824715533956139,0.3754221136630339,0.033541294924031684,0.1834769082907214,-0.08446519757282034,-0.28518006575662813,0.11387261803441184,-0.9463831466219829,-0.5919321873099543,-0.2868352565766661,-0.5735813025721689,0.15384938210350885,-0.6465910637390703,-0.7109605987845696,0.8715355911447822,-0.303369399866268,0.06035830865248664,-0.6051185054945005,-0.029660847173527766,0.10137224031472279,-0.7327007251848727,0.3179333938052821,-0.30421120365739973,-0.34284739453476437,-0.3099805200692981,0.8518007299431649,-0.06306256160667582,-0.4493014086063653,0.3993652024488774,-0.3626356325382668,-0.016914606578472206,-1.1825844975210777,-0.7214012733292678,0.2257763293933964,0.4529613112566785,-0.2584841653475293,0.10814433108116989,-0.06452487017835326,-0.9951285878542877,-0.36069625988220744,-0.0944365407668469,0.5555622788238532,0.34131461964932736,-0.7978306972982484
A549,Staurosporine,1.0,24.0,plate_3,well_A549_Staurosporine_1.0_2,0.38874147678465537,0.17320045223814962,0.26600938699668875,0.6082390432406015,-0.08617893350765268,-0.1677837132987619,0.9033801223717685,0.6182078545780245,-0.08341963466031758,0.18535391818234953,-0.11150959502953114,-0.3667779787115115,0.44460762177642194,-1.042571405959368,-0.6836645683782602,0.06060825591964136,-0.5504050834580875,0.027076355323580464,-0.5329722376709704,-0.5432107601302647,0.8034361642363759,-0.32176825538107967,0.12292540889334408,-0.5362747335860595,0.11102593220487417,0.212941195115936,-0.6159197331601969,0.32956109453307625,-0.22396649492485451,-0.1765447833211043,-0.2815641580629449,0.6523013295012061,-0.02583536294058232,-0.3524733118330463,0.32300601920516603,-0.4723110395887809,-0.13007102004113003,-1.1035218070533994,-0.4323897593400814,0.11040864966333162,0.562597158122515,0.17487293854347435,0.05652421154083157,-0.10968117466199936,-0.8650746971147919,-0.21689247969044884,-0.17506639336782157,0.4483857314206697,0.4579738540382617,-0.4660740389734736
A549,Staurosporine,5.0,24.0,plate_1,well_A549_Staurosporine_5.0_0,0.5026991616357896,0.0932060960589157,0.3516509366570848,0.6354103233061297,0.014756976776850825,-0.09138878532797391,0.9320795883244607,0.6046140539721687,-0.18810230222371302,0.3101555593440007,0.08487936610529798,-0.2169415575247281,0.2000277105835053,-1.1141396031289226,-0.4891427051185753,-0.2556567295686399,-0.6977626325643318,0.03873997867414932,-0.41490602556783635,-0.5919530982810405,0.7823033759322017,-0.23008087274413663,-0.00882951813979924,-0.5039792599791426,0.13178125228548024,0.08446079952976207,-0.4484477124741095,0.35682522969519126,-0.11439011284038908,-0.3325426635158293,-0.29659927440491607,0.6895585201621898,-0.041093758021025786,-0.40559519114887443,0.22556042788143804,-0.2707682033164217,-0.11404795154500173,-1.1652223781259423,-0.6042657556302207,0.2194848274381604,0.6642169306124776,-0.026203821098274425,0.18068243491240038,-0.290553908012795,-0.7508487168285655,-0.04202064638788644,-0.23880868302395733,0.23956337192730132,0.4304104546233349,-0.6698865597522191
A549,Staurosporine,5.0,24.0,plate_2,well_A549_Staurosporine_5.0_1,0.4797988542417879,0.1095451774154654,0.39568465335552816,0.7816969367828208,0.021890458123532963,-0.08597440977592521,0.9824908608177724,0.6628424939008942,-0.10071142033400626,0.09871477276403198,0.06387592630000871,-0.21717282122098006,0.19494624588296114,-0.9686152367044372,-0.6723749783700785,-0.2624232515691678,-0.5646343762779392,0.10826743877487773,-0.4280228465043877,-0.6901750921581628,0.8575071656667793,-0.21935309932105956,0.10422734485333325,-0.35020149312798704,-0.12330018686592348,0.22529105806839927,-0.623759909068064,0.28549940433106064,-0.17749247131505108,-0.1055622645645122,-0.35931888167576226,0.6570464011894617,0.04733446746321378,-0.46834909760446225,0.4234585971916233,-0.5511672030062369,-0.17295446372979786,-1.2921186358711456,-0.5375637835874773,0.41643666206676067,0.595102628611203,0.004404372244976959,0.1005579214779941,-0.039768109727301104,-0.856221988202264,-0.2120766480202364,-0.0412557875851569,0.357447285973771,0.39797783131731773,-0.5877401286894648
A549,Staurosporine,5.0,24.0,plate_3,well_A549_Staurosporine_5.0_2,0.17441261501450828,0.1284139963537898,0.2668049381866088,0.48766366290155283,0.03202885238317978,0.0755172102022248,0.9014886392347301,0.5681417551316665,0.07377978010311564,0.32765914858950085,0.11716431230845073,-0.13092195571843102,0.4197565643745241,-1.2135539856091961,-0.6434484085876812,-0.33769458287037085,-0.38073813758505937,0.0716288895537374,-0.4866475475398431,-0.5914779174971316,0.8105568304864165,-0.023893327519592528,-0.03191863940886225,-0.3922774960055681,-0.10400337523126878,-0.015309404671174531,-0.6313404736471877,0.20098994479810492,-0.25715142510691114,-0.35862273023141006,-0.47760402980576044,0.683667523538412,-0.10119560935111319,-0.36202552295207446,0.35170838229086865,-0.5352912921090711,-0.09850712952014877,-1.2605539842722846,-0.6006770917429168,0.3794203694108826,0.4180303035003756,0.03278915247871974,0.07753942561001193,-0.08882193234307359,-0.7421670119594377,-0.31111047946759685,-0.17068094413006168,0.2277352832994376,0.4866203835173032,-0.6857135730789847
A549,Staurosporine,10.0,24.0,plate_1,well_A549_Staurosporine_10.0_0,0.6363240807287014,0.05553114572487009,0.2614344350760032,0.5186763015382588,-0.1986723182388603,-0.21984912264833179,0.9428860092870052,0.5243936626034552,-0.24446520207897426,0.2851095970933569,-0.0937551282974499,-0.19024794598148295,0.5756140568114135,-0.9643970435218829,-0.643872655314782,-0.3422813615315393,-0.8136978660450851,0.016794112472474684,-0.5204173812067296,-0.7448990806674205,0.7936198083523226,-0.1863155645734199,0.007835128965974256,-0.47448935358986205,-0.011077120944084463,0.16134500281628555,-0.6791635728683666,0.3459128820436338,-0.22343589013071197,-0.28856948858306125,-0.2664210579008805,0.7135478659117723,0.14500923139658553,-0.4086392189218729,0.28171337739581204,-0.35173327829915296,-0.18324576039748453,-1.1760198041712848,-0.6356818923605201,0.2256629760404713,0.5944617364317846,-0.1673801375122024,0.039812709502510944,-0.1467118794914162,-0.7476822750817171,-0.337753315564089,-0.01151989988154456,0.21906534741921166,0.4775155931380962,-0.6436763590677248
A549,Staurosporine,10.0,24.0,plate_2,well_A549_Staurosporine_10.0_1,0.3815822811690204,0.23912831636728335,0.2129114285914015,0.7619631581605417,0.08169988119103204,-0.12849754925544726,1.0554198741922898,0.4485165088205666,-0.057476768947775196,0.22163794956286745,-0.058879897276160734,-0.12384641986405967,0.4937408660410924,-1.2289341724322542,-0.4865855662363835,-0.419411337793578,-0.4952617054779889,0.20137995807947504,-0.6084010003454801,-0.6872625567477606,0.6961750382129595,-0.21549285589817027,-0.00048270127179201455,-0.33152304228058205,0.10308828647120366,0.2567193189383403,-0.6263404677819122,0.183897456694554,-0.3819208961243808,-0.3710414575271649,-0.24075733691679047,0.8517845351402453,-0.0737393191827312,-0.49659806135734474,0.34031653916396315,-0.3598675149378025,-0.14983349165758297,-1.144469670302528,-0.6797428280031655,0.24502943467989738,0.6619439123760477,0.021446994018655293,0.05104661122395023,-0.16695734999811077,-0.7725042102019908,-0.27198690445970597,-0.16397029023472484,0.4655475492911334,0.43666181787954644,-0.7159438270578092
A549,Staurosporine,10.0,24.0,plate_3,well_A549_Staurosporine_10.0_2,0.5159004526044743,0.028215278130731172,0.4495875755257136,0.707011960019351,-0.02908856501368868,-0.016663835766755057,0.759085728979007,0.36084441338948137,-0.20573863251566643,0.20990007516211603,0.12780247681940324,0.01820276743922536,0.47819710412994687,-1.0039965276139904,-0.7971253639394726,-0.30742951896341275,-0.6772947011029785,0.026624684571605092,-0.5161187391824391,-0.6933901857220148,0.6088155240239743,-0.11920972725754336,-0.07695357542719855,-0.3855644090964011,0.17946567883424014,0.025212478700702312,-0.823152417398715,0.1762192218809957,-0.10348111340242866,-0.09461970545548662,-0.46019745967177794,0.7398961751090743,0.00316452232725567,-0.44794647087246886,0.6073914495615593,-0.5381806636592785,-0.043499173515961,-1.1401064575723938,-0.5237802608021392,0.25627297711481484,0.6381205415260879,-0.018360089704617576,0.12159789440111783,-0.19031559715526875,-0.7015107252958521,-0.2719468350758566,-0.10038064457779595,0.3027565508721639,0.4931748981626394,-0.6915351676137419
A549,TBHP,0.0,24.0,plate_1,well_A549_TBHP_0.0_0,0.1068200023005749,-0.11119668286212823,0.28957281739766927,0.6812872012818507,-0.1332052585282689,-0.07666339279313643,0.9782249978747488,0.40117514585963826,-0.20898215389519964,0.26383543021636563,-0.4235859679361353,-0.23551626433005013,0.1270041567771197,-0.7103159110803703,-0.8816950127346286,-0.2509890303871251,-0.5098867371377362,0.04025586253568372,-0.3397297563091035,-0.6309585473989684,0.8119275791650817,-0.2038268957227417,0.17404353343757184,-0.8525591993859565,-0.2135056528825643,0.2745068574359309,-0.6745504212242203,0.1312192362125588,-0.29035420845063836,-0.1961944403082583,-0.45591964922131173,0.9329953897350716,-0.11297898374157744,-0.4814962214144318,0.3193300326282142,-0.4554283844837571,0.026106468268753985,-1.0120412135604553,-0.5827413027122483,-0.024655813708833768,0.39197928345811817,0.21639841602322807,-0.21857246465024305,-0.13208846194141396,-0.7132727157588713,-0.2817398170196233,-0.3540144565677019,0.3965154518010302,0.22400330134592047,-0.8518216103580484
A549,TBHP,0.0,24.0,plate_2,well_A549_TBHP_0.0_1,0.273406361540204,-0.034487329635894744,0.25584179689249714,0.784740297920113,-0.08776944003179986,-0.18850362027722706,0.9761838588681714,0.43110065666763314,-0.3538675426877409,0.3369353826563653,-0.32917701342896327,-0.15415641641088323,0.23684069368375749,-1.03870835416407,-0.7661213033320842,-0.2398656719268365,-0.4242095441677629,0.3468029645630317,-0.4785508493608926,-0.7815254671033949,0.6438729414982247,-0.19446917873981168,0.02605393140255151,-0.678258895625064,-0.24452228232958942,0.13817961975853543,-0.5741965995233607,0.33320241688856767,-0.3267850282831981,0.1261700417623235,-0.23828657133819783,0.8404233366128406,-0.11383786217507819,-0.4806082229536314,0.38892617751900943,-0.5390217755763019,0.1517555599597322,-0.987117953205575,-0.7487723962560557,-0.053054104534024704,0.32458179479100313,0.1713240200273325,-0.03641476678109987,-0.2751257256658432,-0.7219429025985955,-0.32139036622447065,-0.31870512910000703,0.5439336237040107,0.17763001662883068,-0.9958171074644293
A549,TBHP,0.0,24.0,plate_3,well_A549_TBHP_0.0_2,0.2841358125404447,-0.013053697948768886,0.43214939336787395,0.866895133407503,-0.2548436241573771,-0.21085098246610257,0.8411099344745617,0.4350959596676753,-0.18323242433687126,0.6565531708584544,-0.17461979533691444,-0.11930831276706853,0.2163813121323373,-0.8915009971983191,-0.893985840720551,-0.2052468425711596,-0.5836980816209691,0.13344180562363606,-0.5025483925435159,-0.6979644367290136,0.9642902411281279,-0.29961466950244264,0.10239012138141328,-0.8736456802256936,-0.31938454884153467,0.16435635455166966,-0.5690687868016051,0.08007453137990536,-0.37184971588539933,-0.0778871000031708,-0.37388996928641216,0.9477849512126664,-0.00219142837858558,-0.5940154992385316,0.625666864984127,-0.54702992275371,-0.09808246116338303,-0.961189630462945,-0.730271670926054,0.18367395141418416,0.2899812161544352,0.07421049644829535,-0.00732541329607455,-0.06397632837763224,-0.8592906358892913,-0.39337222778144915,-0.27781391659598936,0.4632281898520867,0.3483545688123404,-0.8410219065852714
A549,TBHP,0.1,24.0,plate_1,well_A549_TBHP_0.1_0,0.12279285283756672,0.022031213996111604,0.5349650385477003,0.8657507763808212,-0.2673461505678089,-0.16398563802831526,0.9149401765142935,0.3124502994889574,-0.18981946636202357,0.3503212688678584,-0.32517690754168516,-0.23911769627684637,-0.20493497878964975,-1.0610136249782876,-0.8864015562590695,-0.40372850708570585,-0.3432908985788148,0.015732637511755354,-0.49743157816083505,-0.6941212063523341,0.8775362327835163,-0.2539867528332481,0.15002253270583063,-0.7088201403056831,-0.37457938978802985,0.10300098321581697,-0.555450029667915,0.127343708487545,-0.2931907230466611,-0.18759291844661422,-0.2898568677848271,0.9929297517652768,0.15424340756447402,-0.6534752619783819,0.6232681400717919,-0.8064421442306683,0.09073385473290717,-0.9204716209170242,-0.6368506691376163,0.03699082209094992,0.34857807769705007,0.03795072861518358,-0.11789611399550412,-0.06612159718362448,-0.7041936403218153,-0.4315801453645285,-0.1398804545050074,0.559713294667942,0.25310362714691914,-0.8189366135266086
A549,TBHP,0.1,24.0,plate_2,well_A549_TBHP_0.1_1,0.165981747178864,-0.12577308472906298,0.3974787793587631,0.8235412768690531,-0.11749931336882238,-0.10382949241081191,0.9160155511744738,0.32406010716725253,-0.17949167105964264,0.25263859828153534,-0.2542519807065989,-0.12328747547194732,0.2017333901160605,-0.8772238972447948,-0.7305968604043206,-0.276849804725945,-0.43833673184248195,0.12772009964847303,-0.4210104942422925,-0.7202095695177118,0.7431085003761765,-0.05088483517161283,-0.048115910833012594,-0.5006047188390957,-0.37703026283320495,-0.06462822548928332,-0.45954491187525526,0.2665316655997181,-0.2377589498404475,-0.08622700783401023,-0.30243327959464333,0.836991247164589,0.003222181769311429,-0.5974098832469082,0.5074767759479403,-0.625939102428632,0.023362644557214332,-1.0114419257307812,-0.6236567104835572,0.04288831879261182,0.2871682631761345,0.11161954323025813,-0.03446298119021067,-0.20177612442283996,-0.7869990194801524,-0.3390841921026994,-0.37464887619806486,0.3882369651426255,0.09997299313777956,-0.9032442128901546
A549,TBHP,0.1,24.0,plate_3,well_A549_TBHP_0.1_2,0.2799720048308717,0.0777806409855892,0.4085153811666388,0.7465103973293639,-0.11731077476267646,-0.215815167205471,0.7863977479963923,0.3543513821588217,-0.20192955314283748,0.19013476916969246,-0.18054920895975962,-0.07989126937040858,0.10831574037157177,-0.9184036886349645,-0.7921303419486422,-0.31907223607780455,-0.4841227807909367,0.16000601538599812,-0.4436595196362535,-0.7844962424664899,0.735859921302799,-0.06060070859075925,0.17882051826983886,-0.6139163637991211,-0.0611102789320791,-0.019944120499315057,-0.4881239355531942,0.20569959677725963,-0.08119063822389574,-0.22989138729595338,-0.3851807865280295,0.8667774197687699,-0.2167478464810419,-0.5822692142637731,0.3340515364507954,-0.5961939856307974,0.14008796181418143,-0.7916862576438932,-0.5699074720925146,0.041570408506769005,0.2795488355979418,0.13644273923171746,-0.19098295900314716,0.0320640696997084,-0.6219511768461914,-0.4092067510489335,-0.40115389495742027,0.6643705799968224,0.16036343073776138,-0.7581178665216236
A549,TBHP,0.5,24.0,plate_1,well_A549_TBHP_0.5_0,0.09950258028836878,-0.1416508213811978,0.3022526649031957,0.7861972944387027,-0.12839906004653195,-0.024357281035257076,0.6554259724225341,0.35937702185682374,-0.21188479722152762,0.3545963081840943,-0.17620264094578586,-0.35139482045678155,-0.0685757687188876,-0.8679541581614345,-0.8026811772959466,-0.31168218850458035,-0.35365303247124236,0.20147793173259324,-0.3242671723109516,-0.7204769534752432,0.9507064691547552,0.11289570706591799,0.007697201452784092,-0.5640979346897416,-0.29324444820107365,0.21917713748621642,-0.6691451871541968,0.24668517319056724,-0.1914789453169059,-0.38665743758770654,-0.4263561405253954,0.733883234064264,0.014595538228473464,-0.4740338407768444,0.5350935616635246,-0.6194054406602547,0.29720080008808025,-1.107104456198376,-0.8517392639151995,0.10964500204154043,0.41081149214009854,0.11406163180442534,-0.2875053927587542,-0.17016902538579118,-0.8825186586732481,-0.3407698984647468,-0.18398490355267158,0.44310216978735084,0.12058951672216903,-0.99510571462984
A549,TBHP,0.5,24.0,plate_2,well_A549_TBHP_0.5_1,0.25267743644048835,0.013800912964303316,0.203155690297823,0.8319038866140129,-0.13641827473585166,-0.1659295574962414,0.7514849793653378,0.27009073811701567,-0.2792792909274357,0.18336463551933457,-0.05089161546303589,-0.23540425607582177,0.014863097555416094,-0.9743238492778632,-0.8471453834629887,-0.2589304948022473,-0.44735156001915216,0.26566123930803787,-0.495247005478387,-0.7848106256807221,0.7171265069513921,-0.29283049365196095,-0.11892548991916377,-0.5245676030407247,-0.19328527180946,0.057410377777343716,-0.5149971447906097,0.20920504264507692,0.010566686843659079,-0.09882599780193743,-0.32082204840689454,0.8422524077802316,-0.11910841035282804,-0.5254417027697184,0.3092227819254914,-0.7690402896619997,0.06968195710669839,-1.0772491107383264,-0.5126868564724276,0.20336374762614734,0.37160768311450604,0.2653255205028373,-0.07302435199000468,-0.24738544156733872,-0.599759300895797,-0.3538461489792848,-0.3243693435950021,0.5180562806117256,0.08441438311736264,-1.0274643355373785
A549,TBHP,0.5,24.0,plate_3,well_A549_TBHP_0.5_2,0.35156310092096965,0.10922834496119256,0.16187153754946323,0.8377961587312857,-0.1484567698107903,-0.13535481264647659,0.7029486229369066,0.2872158933909715,-0.2190621975982348,0.22005741313711563,-0.22031844617669094,-0.24395442221790833,0.060940843668033665,-1.0864782065554452,-0.8935897115507391,-0.16129441226634939,-0.45867651126105663,0.09215494382345227,-0.43226366017441165,-0.6520900892790752,0.5776911485544193,-0.008302357940408962,-0.033668759593893226,-0.6041951629258612,-0.43410795881384007,-0.09817422833347036,-0.7354070848845026,0.1828885218568615,-0.27134914382971653,-0.301215151455836,-0.24417104338108048,0.7716544456133781,0.03492824180819758,-0.6668896863326863,0.31967424567370584,-0.6220750515705908,0.04829790900255582,-1.0075498647998695,-0.58077173905824,0.057510584978887426,0.45597415845268197,0.004360421148072835,-0.027780764963238218,-0.017100159368722306,-0.9992361586354916,-0.48742667889479835,-0.1629375154443024,0.5167856098157871,0.20909079579296927,-0.9495828811125269
A549,TBHP,1.0,24.0,plate_1,well_A549_TBHP_1.0_0,0.28348672940837927,-0.11615279537537072,0.38533253991890476,0.8369177796796736,0.0008940150035032096,-0.08219066457537874,0.6722998043641909,0.315205560250739,-0.16823489729275,0.3088625811740488,-0.24186956658769906,-0.0404891331402501,0.11772988755533025,-1.0869467706016491,-0.6759716796335953,-0.21117572749373814,-0.7161096883257042,0.13828204022007262,-0.6115533622550128,-0.7939955764432973,0.7641844528941808,0.18038001364642386,0.063530624612202,-0.6064864876837368,-0.40322750638673494,-0.09852051885073423,-0.5448254638628821,0.24051307360625096,-0.4406830921435421,-0.19381300569783727,-0.2849461232255555,0.9137786998289019,0.17724165934640201,-0.34411768339373705,0.36342258256326204,-0.6265825006472805,0.13326432761978668,-1.037967619978865,-0.6243294316209627,0.054745120335276384,0.3843190568408009,0.11703581096559706,-0.06726876252109665,-0.14394857136561942,-0.6675337843555463,-0.5304613669588198,-0.2331202357153875,0.4520073298077984,0.12779747795563878,-0.8629507402758262
A549,TBHP,1.0,24.0,plate_2,well_A549_TBHP_1.0_1,0.3505266123256245,-0.19280160425392534,0.3555149257634901,0.9470394812300474,0.008477239118353075,0.14667661329267462,0.6436815068610829,0.2339959087015594,-0.38555213642100755,0.5005654604049934,-0.20541048664193456,-0.25358768009583943,0.05861427984414304,-1.1668933221147026,-0.5515178738883071,-0.15744607199406024,-0.5013577553474294,0.3116673337016823,-0.3763732469787559,-0.7364558256112533,0.6832951694306943,0.05988311813249513,0.2190403368832891,-0.45003443018735256,-0.32684940184114414,0.07147144440693576,-0.6673474016995967,0.15084786220758944,-0.28725197633668853,-0.19876925817143534,-0.48804222694647886,1.1082625231650434,0.09816268287787457,-0.6138750761689187,0.24402551953139573,-0.8168902264638911,0.2615174759700026,-0.9456513863135453,-0.8363591032494926,0.010845625719801494,0.34358396318984885,0.33170370817104805,-0.14112588023209632,-0.3276290772061249,-0.7958620851899306,-0.5067320840481122,-0.47582140648020754,0.5444542147342479,0.14913335094238214,-0.8310601530989695
A549,TBHP,1.0,24.0,plate_3,well_A549_TBHP_1.0_2,0.4597233601556238,0.012071431118612974,0.241665464697441,0.7008231044753853,0.22446972912096905,-0.035081124561683164,0.7224533559627349,0.35604887032170074,-0.18787163545379415,0.3365249880636808,-0.32821325296536397,-0.30271510712883315,0.027342090190561167,-1.1086868944982415,-0.8673776501177062,-0.15972516742239332,-0.5377949565500043,0.3894899701700819,-0.6895711509917284,-0.6496935428469204,0.8869511342249885,-0.19460274082191942,-0.0034308721722491435,-0.6217205214024295,-0.626919233976866,0.044811343290966754,-0.6794445042203215,0.3386535985599165,-0.19925662825081186,-0.18103290051911433,-0.24662855757067342,0.8424023140972592,0.06151144610779614,-0.5222495130513849,0.22302317616821796,-0.5801047162600753,0.15516787775799762,-0.9904652637873455,-0.636267016455038,0.1847798340747671,0.34106581653695367,0.28073453597853354,-0.2232730778557256,-0.1157212211998879,-0.7119776529844979,-0.5104143710047442,-0.17351943996183858,0.42477234374749884,0.2646295058839401,-0.9191710032246103
A549,TBHP,5.0,24.0,plate_1,well_A549_TBHP_5.0_0,0.2469899170603911,-0.02471761502223116,0.14708310134718144,0.7167471969244638,-0.11079645825703727,0.08981234456662422,0.5297442783074222,0.5106275798061346,-0.39089728483873987,0.5941583652817799,-0.2858728802073332,-0.27169837300998595,-0.10728715476490877,-1.104619386001319,-0.7385957626402962,0.042216374405979945,-0.5063037080715982,0.32978269824031714,-0.43356966742780206,-0.8131779079849847,0.820370389262384,-0.04231954208169311,-0.10668177661310203,-0.39228295619699904,-0.6665984766084367,0.1661624173641291,-0.5599805703326647,0.17564092017961516,-0.33988208723294533,-0.5358726072866616,-0.3157735072593505,0.8843948894247219,0.2662152884039042,-0.7805205647021699,0.38719475248765506,-0.6419750273053664,0.2738205787634449,-0.8299277348770631,-0.5807570969763651,0.28048855711253123,0.2003942190206108,0.10987531901203723,-0.2305802372360258,-0.1994099237344646,-0.7490850615937678,-0.662376529504991,-0.16512993346710253,0.49402779732907043,0.11146055521391901,-1.0590337102487746
A549,TBHP,5.0,24.0,plate_2,well_A549_TBHP_5.0_1,0.20693889450120462,-0.26478699816755347,0.11993014510372407,0.9629575062216037,-0.0500734297878412,0.29244955591579935,0.7071190036451395,0.3536317739771854,-0.268540122068489,0.4945437163936752,-0.3645384095513724,-0.24982608035841058,0.20321320774286566,-1.154138987408991,-0.6199049597692439,-0.13843145630826098,-0.5212253219874984,0.4918325856576804,-0.4599051519851932,-0.6262384898131851,0.8603654059187257,0.07245061959454267,0.09137753950302135,-0.3693539206365976,-0.6215040241995112,0.027538279010351358,-0.6345376812216909,0.11613088608829757,-0.29334946211201385,-0.39597492499136255,-0.31758793267579327,0.848697731315215,0.26340979793305336,-0.5492036297500036,0.3402582335481947,-0.5811567029912085,0.33160982078694773,-0.8822788253487708,-0.7543211125684876,0.01295545725911909,0.42744346406703393,0.2586017844019185,-0.14094049574692058,-0.32969388633757896,-0.9089566176815064,-0.4844868628563541,-0.18776212530047584,0.6377161603016651,0.17544417312615976,-0.915391986614378
A549,TBHP,5.0,24.0,plate_3,well_A549_TBHP_5.0_2,0.39309059970989485,-0.18122301042765748,0.2271295480955557,0.8113657976903155,0.0014168363521215518,-0.0017058629148036797,0.6800005907204217,0.2872732994413503,-0.05712873149301556,0.3350519982308257,-0.3256617913437309,-0.3060001676503642,0.09190254235135947,-1.1248775197853684,-0.631647838450948,-0.21666985109936945,-0.4910214463508763,0.40371560165647313,-0.3889800472788741,-0.7009353081063427,0.7378613673631409,0.26963204120252743,0.2580265779593943,-0.5028932216432365,-0.7282352725613082,0.32989919871116713,-0.40386674906613274,0.08859674692812122,-0.3279248009115949,-0.4862205956324811,-0.4698030838725463,0.8903669725378053,0.12497593615725022,-0.6870419607887988,0.28081070001641256,-0.6658133022930186,0.40326765461346503,-1.0280322373454935,-0.6488723015749644,0.1576526661881673,0.37953527118853203,0.3053149649022677,-0.2803705816226878,-0.16377805413714291,-0.7842057428193745,-0.5405570217888296,-0.15488974552402854,0.8150961045554921,0.10883833708798224,-0.9714672960641342
