day,total_cells,flask_count,media_consumed,bsc_hours,staff_hours,run_id
3,16812501.709324248,3,240.0,0.30000000000000004,0.5499999999999999,96
4,30437784.717843425,3,285.0,0.30000000000000004,0.5499999999999999,96
1,5580188.472514737,3,150.0,1.3000000000000003,1.5499999999999998,97
2,10532426.843908569,3,195.0,0.30000000000000004,0.5499999999999999,97
3,19647098.993603125,3,240.0,0.30000000000000004,0.5499999999999999,97
4,35193455.96175997,3,285.0,0.30000000000000004,0.5499999999999999,97
1,6038277.398148587,3,150.0,1.3000000000000003,1.5499999999999998,98
2,11387414.660045478,3,195.0,0.30000000000000004,0.5499999999999999,98
3,21178898.79363065,3,240.0,0.30000000000000004,0.5499999999999999,98
4,37564956.414604515,3,285.0,0.30000000000000004,0.5499999999999999,98
1,5628022.624252461,3,150.0,1.3000000000000003,1.5499999999999998,99
2,10620822.555647442,3,195.0,0.30000000000000004,0.5499999999999999,99
3,19799756.692433693,3,240.0,0.30000000000000004,0.5499999999999999,99
4,35397455.2491144,3,285.0,0.30000000000000004,0.5499999999999999,99
1,5519039.279556064,3,150.0,1.3000000000000003,1.5499999999999998,100
2,10418051.707276931,3,195.0,0.30000000000000004,0.5499999999999999,100
3,19440604.76631619,3,240.0,0.30000000000000004,0.5499999999999999,100
4,34864914.726555355,3,285.0,0.30000000000000004,0.5499999999999999,100
1,5889037.427805021,3,150.0,1.3000000000000003,1.5499999999999998,101
2,11109285.261588644,3,195.0,0.30000000000000004,0.5499999999999999,101
3,20683255.05821251,3,240.0,0.30000000000000004,0.5499999999999999,101
4,36811979.60012135,3,285.0,0.30000000000000004,0.5499999999999999,101
1,5645065.759461049,3,150.0,1.3000000000000003,1.5499999999999998,102
2,10652582.338211667,3,195.0,0.30000000000000004,0.5499999999999999,102
3,19856321.600949418,3,240.0,0.30000000000000004,0.5499999999999999,102
4,35482864.23175854,3,285.0,0.30000000000000004,0.5499999999999999,102
1,5436902.46029878,3,150.0,1.3000000000000003,1.5499999999999998,103
2,10264523.627386697,3,195.0,0.30000000000000004,0.5499999999999999,103
3,19164097.157817505,3,240.0,0.30000000000000004,0.5499999999999999,103
4,34428957.49708179,3,285.0,0.30000000000000004,0.5499999999999999,103
1,5452533.598283811,3,150.0,1.3000000000000003,1.5499999999999998,104
2,10292169.149581391,3,195.0,0.30000000000000004,0.5499999999999999,104
3,19203659.55811531,3,240.0,0.30000000000000004,0.5499999999999999,104
4,34432209.284866914,3,285.0,0.30000000000000004,0.5499999999999999,104
1,5296309.289893847,3,150.0,1.3000000000000003,1.5499999999999998,105
2,9998317.458250904,3,195.0,0.30000000000000004,0.5499999999999999,105
3,18662484.486464642,3,240.0,0.30000000000000004,0.5499999999999999,105
4,33510692.697102014,3,285.0,0.30000000000000004,0.5499999999999999,105
1,5115468.216510201,3,150.0,1.3000000000000003,1.5499999999999998,106
2,9661178.366545158,3,195.0,0.30000000000000004,0.5499999999999999,106
3,18060971.942054782,3,240.0,0.30000000000000004,0.5499999999999999,106
4,32593727.60429705,3,285.0,0.30000000000000004,0.5499999999999999,106
1,5590588.951712495,3,150.0,1.3000000000000003,1.5499999999999998,107
2,10552066.791552607,3,195.0,0.30000000000000004,0.5499999999999999,107
3,19683763.09087115,3,240.0,0.30000000000000004,0.5499999999999999,107
4,35258591.427566245,3,285.0,0.30000000000000004,0.5499999999999999,107
1,5690940.059102909,3,150.0,1.3000000000000003,1.5499999999999998,108
2,10738501.91582303,3,195.0,0.30000000000000004,0.5499999999999999,108
3,20012203.29862526,3,240.0,0.30000000000000004,0.5499999999999999,108
4,35735533.94206202,3,285.0,0.30000000000000004,0.5499999999999999,108
1,5262640.4205443505,3,150.0,1.3000000000000003,1.5499999999999998,109
2,9936293.011194807,3,195.0,0.30000000000000004,0.5499999999999999,109
3,18556624.000647515,3,240.0,0.30000000000000004,0.5499999999999999,109
4,33376294.587751646,3,285.0,0.30000000000000004,0.5499999999999999,109
1,5930584.405856343,3,150.0,1.3000000000000003,1.5499999999999998,110
2,11187356.946884759,3,195.0,0.30000000000000004,0.5499999999999999,110
3,20826523.75313384,3,240.0,0.30000000000000004,0.5499999999999999,110
4,37052676.77483303,3,285.0,0.30000000000000004,0.5499999999999999,110
1,5782361.629405884,3,150.0,1.3000000000000003,1.5499999999999998,111
2,10910417.367390994,3,195.0,0.30000000000000004,0.5499999999999999,111
3,20328483.200707898,3,240.0,0.30000000000000004,0.5499999999999999,111
4,36271433.2392162,3,285.0,0.30000000000000004,0.5499999999999999,111
1,5570283.835745798,3,150.0,1.3000000000000003,1.5499999999999998,112
2,10513134.308405368,3,195.0,0.30000000000000004,0.5499999999999999,112
3,19607295.569637917,3,240.0,0.30000000000000004,0.5499999999999999,112
4,35101712.52559152,3,285.0,0.30000000000000004,0.5499999999999999,112
1,5413720.601907257,3,150.0,1.3000000000000003,1.5499999999999998,113
2,10220552.173239835,3,195.0,0.30000000000000004,0.5499999999999999,113
3,19080737.2337946,3,240.0,0.30000000000000004,0.5499999999999999,113
4,34273477.76377963,3,285.0,0.30000000000000004,0.5499999999999999,113
1,5407779.713958269,3,150.0,1.3000000000000003,1.5499999999999998,114
2,10210023.413702745,3,195.0,0.30000000000000004,0.5499999999999999,114
3,19065520.723154157,3,240.0,0.30000000000000004,0.5499999999999999,114
4,34271122.80866272,3,285.0,0.30000000000000004,0.5499999999999999,114
1,6016221.11351954,3,150.0,1.3000000000000003,1.5499999999999998,115
2,11347115.96384035,3,195.0,0.30000000000000004,0.5499999999999999,115
3,21112256.169726253,3,240.0,0.30000000000000004,0.5499999999999999,115
4,37492154.2503673,3,285.0,0.30000000000000004,0.5499999999999999,115
1,5804638.697847304,3,150.0,1.3000000000000003,1.5499999999999998,116
2,10951782.702457946,3,195.0,0.30000000000000004,0.5499999999999999,116
3,20401213.154255174,3,240.0,0.30000000000000004,0.5499999999999999,116
4,36376183.74302073,3,285.0,0.30000000000000004,0.5499999999999999,116
1,5848980.702963179,3,150.0,1.3000000000000003,1.5499999999999998,117
2,11034955.535179649,3,195.0,0.30000000000000004,0.5499999999999999,117
3,20552881.693490453,3,240.0,0.30000000000000004,0.5499999999999999,117
4,36625858.535569265,3,285.0,0.30000000000000004,0.5499999999999999,117
1,5735366.354751883,3,150.0,1.3000000000000003,1.5499999999999998,118
2,10821059.436085284,3,195.0,0.30000000000000004,0.5499999999999999,118
3,20157775.971564945,3,240.0,0.30000000000000004,0.5499999999999999,118
4,35947584.64606037,3,285.0,0.30000000000000004,0.5499999999999999,118
1,5417370.913375834,3,150.0,1.3000000000000003,1.5499999999999998,119
2,10227260.062270174,3,195.0,0.30000000000000004,0.5499999999999999,119
3,19092082.215391815,3,240.0,0.30000000000000004,0.5499999999999999,119
4,34287379.944312535,3,285.0,0.30000000000000004,0.5499999999999999,119
1,5815930.966424053,3,150.0,1.3000000000000003,1.5499999999999998,120
2,10973050.776839899,3,195.0,0.30000000000000004,0.5499999999999999,120
3,20440558.817599237,3,240.0,0.30000000000000004,0.5499999999999999,120
4,36444130.5336758,3,285.0,0.30000000000000004,0.5499999999999999,120
1,5600921.000352021,3,150.0,1.3000000000000003,1.5499999999999998,121
2,10571363.159705546,3,195.0,0.30000000000000004,0.5499999999999999,121
3,19718412.69945573,3,240.0,0.30000000000000004,0.5499999999999999,121
4,35312638.53257278,3,285.0,0.30000000000000004,0.5499999999999999,121
1,5954013.832234594,3,150.0,1.3000000000000003,1.5499999999999998,122
2,11230967.384563707,3,195.0,0.30000000000000004,0.5499999999999999,122
3,20903889.559769228,3,240.0,0.30000000000000004,0.5499999999999999,122
4,37168144.201245,3,285.0,0.30000000000000004,0.5499999999999999,122
1,5856865.531650703,3,150.0,1.3000000000000003,1.5499999999999998,123
2,11047990.299812539,3,195.0,0.30000000000000004,0.5499999999999999,123
3,20565438.59847354,3,240.0,0.30000000000000004,0.5499999999999999,123
4,36585769.95009437,3,285.0,0.30000000000000004,0.5499999999999999,123
1,6028738.144827112,3,150.0,1.3000000000000003,1.5499999999999998,124
2,11364165.725799061,3,195.0,0.30000000000000004,0.5499999999999999,124
3,21102357.88561664,3,240.0,0.30000000000000004,0.5499999999999999,124
4,37255108.91193354,3,285.0,0.30000000000000004,0.5499999999999999,124
1,5870195.254305342,3,150.0,1.3000000000000003,1.5499999999999998,125
2,11074078.155714162,3,195.0,0.30000000000000004,0.5499999999999999,125
3,20619928.873777058,3,240.0,0.30000000000000004,0.5499999999999999,125
4,36712673.35110934,3,285.0,0.30000000000000004,0.5499999999999999,125
1,5323922.605548985,3,150.0,1.3000000000000003,1.5499999999999998,126
2,10052757.951867647,3,195.0,0.30000000000000004,0.5499999999999999,126
3,18778887.07965312,3,240.0,0.30000000000000004,0.5499999999999999,126
4,33799597.19051016,3,285.0,0.30000000000000004,0.5499999999999999,126
1,5368444.899900454,3,150.0,1.3000000000000003,1.5499999999999998,127
2,10136383.38945523,3,195.0,0.30000000000000004,0.5499999999999999,127
3,18932137.371188898,3,240.0,0.30000000000000004,0.5499999999999999,127
4,34056480.62270317,3,285.0,0.30000000000000004,0.5499999999999999,127
1,5632577.280401672,3,150.0,1.3000000000000003,1.5499999999999998,128
2,10628065.7609649,3,195.0,0.30000000000000004,0.5499999999999999,128
3,19804642.392533414,3,240.0,0.30000000000000004,0.5499999999999999,128
4,35360068.51211655,3,285.0,0.30000000000000004,0.5499999999999999,128
1,5474104.352618055,3,150.0,1.3000000000000003,1.5499999999999998,129
2,10333368.622282518,3,195.0,0.30000000000000004,0.5499999999999999,129
3,19283592.014361925,3,240.0,0.30000000000000004,0.5499999999999999,129
4,34591477.066477984,3,285.0,0.30000000000000004,0.5499999999999999,129
1,5296530.846273655,3,150.0,1.3000000000000003,1.5499999999999998,130
2,10000109.816427695,3,195.0,0.30000000000000004,0.5499999999999999,130
3,18674650.22205565,3,240.0,0.30000000000000004,0.5499999999999999,130
4,33580953.79010314,3,285.0,0.30000000000000004,0.5499999999999999,130
1,5929374.732545299,3,150.0,1.3000000000000003,1.5499999999999998,131
2,11184078.955463352,3,195.0,0.30000000000000004,0.5499999999999999,131
3,20814105.292109948,3,240.0,0.30000000000000004,0.5499999999999999,131
4,36997445.66451539,3,285.0,0.30000000000000004,0.5499999999999999,131
1,5746390.4110920215,3,150.0,1.3000000000000003,1.5499999999999998,132
2,10842745.259923123,3,195.0,0.30000000000000004,0.5499999999999999,132
3,20203786.732748937,3,240.0,0.30000000000000004,0.5499999999999999,132
4,36058886.97303157,3,285.0,0.30000000000000004,0.5499999999999999,132
1,5400841.2863706555,3,150.0,1.3000000000000003,1.5499999999999998,133
2,10195480.319250168,3,195.0,0.30000000000000004,0.5499999999999999,133
3,19029103.367346987,3,240.0,0.30000000000000004,0.5499999999999999,133
4,34154938.09457012,3,285.0,0.30000000000000004,0.5499999999999999,133
1,5525895.246455652,3,150.0,1.3000000000000003,1.5499999999999998,134
2,10429945.036581656,3,195.0,0.30000000000000004,0.5499999999999999,134
3,19456067.19051189,3,240.0,0.30000000000000004,0.5499999999999999,134
4,34855647.428016216,3,285.0,0.30000000000000004,0.5499999999999999,134
1,5692445.129305029,3,150.0,1.3000000000000003,1.5499999999999998,135
2,10741244.601420768,3,195.0,0.30000000000000004,0.5499999999999999,135
3,20016688.64585213,3,240.0,0.30000000000000004,0.5499999999999999,135
4,35740074.266175225,3,285.0,0.30000000000000004,0.5499999999999999,135
1,6018517.0772480965,3,150.0,1.3000000000000003,1.5499999999999998,136
2,11350857.445943298,3,195.0,0.30000000000000004,0.5499999999999999,136
3,21115464.133016467,3,240.0,0.30000000000000004,0.5499999999999999,136
4,37477766.90112395,3,285.0,0.30000000000000004,0.5499999999999999,136
1,5775045.594162228,3,150.0,1.3000000000000003,1.5499999999999998,137
2,10895522.237578053,3,195.0,0.30000000000000004,0.5499999999999999,137
3,20293785.449035496,3,240.0,0.30000000000000004,0.5499999999999999,137
4,36172585.70347813,3,285.0,0.30000000000000004,0.5499999999999999,137
1,5839473.379534399,3,150.0,1.3000000000000003,1.5499999999999998,138
2,11017011.920898715,3,195.0,0.30000000000000004,0.5499999999999999,138
3,20519452.192741916,3,240.0,0.30000000000000004,0.5499999999999999,138
4,36566949.924075045,3,285.0,0.30000000000000004,0.5499999999999999,138
1,6016524.935910435,3,150.0,1.3000000000000003,1.5499999999999998,139
2,11347112.66936918,3,195.0,0.30000000000000004,0.5499999999999999,139
3,21108583.608226124,3,240.0,0.30000000000000004,0.5499999999999999,139
4,37466157.96053076,3,285.0,0.30000000000000004,0.5499999999999999,139
1,5566711.597623296,3,150.0,1.3000000000000003,1.5499999999999998,140
2,10506947.666773433,3,195.0,0.30000000000000004,0.5499999999999999,140
3,19599334.32813141,3,240.0,0.30000000000000004,0.5499999999999999,140
4,35107334.97273898,3,285.0,0.30000000000000004,0.5499999999999999,140
1,6121012.532963736,3,150.0,1.3000000000000003,1.5499999999999998,141
2,11542679.109658187,3,195.0,0.30000000000000004,0.5499999999999999,141
3,21462476.789587144,3,240.0,0.30000000000000004,0.5499999999999999,141
4,38033333.397109404,3,285.0,0.30000000000000004,0.5499999999999999,141
1,5192483.1319393795,3,150.0,1.3000000000000003,1.5499999999999998,142
2,9805473.3579912,3,195.0,0.30000000000000004,0.5499999999999999,142
3,18323095.400969166,3,240.0,0.30000000000000004,0.5499999999999999,142
4,33020559.421495788,3,285.0,0.30000000000000004,0.5499999999999999,142
1,5830358.396253206,3,150.0,1.3000000000000003,1.5499999999999998,143
2,10998176.196779476,3,195.0,0.30000000000000004,0.5499999999999999,143
3,20474002.192351792,3,240.0,0.30000000000000004,0.5499999999999999,143
4,36432080.75492619,3,285.0,0.30000000000000004,0.5499999999999999,143
1,5558776.098811261,3,150.0,1.3000000000000003,1.5499999999999998,144
2,10492020.208405785,3,195.0,0.30000000000000004,0.5499999999999999,144
3,19571845.072511893,3,240.0,0.30000000000000004,0.5499999999999999,144
4,35060721.63108474,3,285.0,0.30000000000000004,0.5499999999999999,144
1,5983470.1255159015,3,150.0,1.3000000000000003,1.5499999999999998,145
2,11285574.314526971,3,195.0,0.30000000000000004,0.5499999999999999,145
3,20999333.587901056,3,240.0,0.30000000000000004,0.5499999999999999,145
4,37302572.66236416,3,285.0,0.30000000000000004,0.5499999999999999,145
1,5991459.267512656,3,150.0,1.3000000000000003,1.5499999999999998,146
2,11300036.18096086,3,195.0,0.30000000000000004,0.5499999999999999,146
3,21022356.26464839,3,240.0,0.30000000000000004,0.5499999999999999,146
4,37322236.695444554,3,285.0,0.30000000000000004,0.5499999999999999,146
1,5507841.327390161,3,150.0,1.3000000000000003,1.5499999999999998,147
2,10397075.562717745,3,195.0,0.30000000000000004,0.5499999999999999,147
3,19402532.609567888,3,240.0,0.30000000000000004,0.5499999999999999,147
4,34803202.485555954,3,285.0,0.30000000000000004,0.5499999999999999,147
1,5521904.104461275,3,150.0,1.3000000000000003,1.5499999999999998,148
2,10423217.760130465,3,195.0,0.30000000000000004,0.5499999999999999,148
3,19448683.334547408,3,240.0,0.30000000000000004,0.5499999999999999,148
4,34870627.80425722,3,285.0,0.30000000000000004,0.5499999999999999,148
1,4994995.953061561,3,150.0,1.3000000000000003,1.5499999999999998,149
2,9435200.784020921,3,195.0,0.30000000000000004,0.5499999999999999,149
3,17648759.853837322,3,240.0,0.30000000000000004,0.5499999999999999,149
4,31912479.925705362,3,285.0,0.30000000000000004,0.5499999999999999,149
1,5878446.84569228,3,150.0,1.3000000000000003,1.5499999999999998,150
2,11084283.508304616,3,195.0,0.30000000000000004,0.5499999999999999,150
3,20604993.077642545,3,240.0,0.30000000000000004,0.5499999999999999,150
4,36508821.02546213,3,285.0,0.30000000000000004,0.5499999999999999,150
1,5813326.150809144,3,150.0,1.3000000000000003,1.5499999999999998,151
2,10967278.749242855,3,195.0,0.30000000000000004,0.5499999999999999,151
3,20424364.93881102,3,240.0,0.30000000000000004,0.5499999999999999,151
4,36386630.12450338,3,285.0,0.30000000000000004,0.5499999999999999,151
1,5363493.187801527,3,150.0,1.3000000000000003,1.5499999999999998,152
2,10122844.38311468,3,195.0,0.30000000000000004,0.5499999999999999,152
3,18879912.443747133,3,240.0,0.30000000000000004,0.5499999999999999,152
4,33813739.96991919,3,285.0,0.30000000000000004,0.5499999999999999,152
1,5581555.136327866,3,150.0,1.3000000000000003,1.5499999999999998,153
2,10535113.207842514,3,195.0,0.30000000000000004,0.5499999999999999,153
3,19652789.792826712,3,240.0,0.30000000000000004,0.5499999999999999,153
4,35207251.24393408,3,285.0,0.30000000000000004,0.5499999999999999,153
1,5889467.210156495,3,150.0,1.3000000000000003,1.5499999999999998,154
2,11110443.810403105,3,195.0,0.30000000000000004,0.5499999999999999,154
3,20687629.684094764,3,240.0,0.30000000000000004,0.5499999999999999,154
4,36831639.06140216,3,285.0,0.30000000000000004,0.5499999999999999,154
1,5247447.942472966,3,150.0,1.3000000000000003,1.5499999999999998,155
2,9909511.135049649,3,195.0,0.30000000000000004,0.5499999999999999,155
3,18518929.99616333,3,240.0,0.30000000000000004,0.5499999999999999,155
4,33378387.01223498,3,285.0,0.30000000000000004,0.5499999999999999,155
1,5505191.0968649285,3,150.0,1.3000000000000003,1.5499999999999998,156
2,10391937.69135255,3,195.0,0.30000000000000004,0.5499999999999999,156
3,19392081.652030826,3,240.0,0.30000000000000004,0.5499999999999999,156
4,34779815.80095731,3,285.0,0.30000000000000004,0.5499999999999999,156
1,6118358.589181928,3,150.0,1.3000000000000003,1.5499999999999998,157
2,11536913.861465566,3,195.0,0.30000000000000004,0.5499999999999999,157
3,21446955.711511753,3,240.0,0.30000000000000004,0.5499999999999999,157
4,37981065.21884225,3,285.0,0.30000000000000004,0.5499999999999999,157
1,5511240.44117025,3,150.0,1.3000000000000003,1.5499999999999998,158
2,10402198.197533265,3,195.0,0.30000000000000004,0.5499999999999999,158
3,19403749.228939783,3,240.0,0.30000000000000004,0.5499999999999999,158
4,34758826.56868835,3,285.0,0.30000000000000004,0.5499999999999999,158
1,4780556.915126372,3,150.0,1.3000000000000003,1.5499999999999998,159
2,9033600.121127248,3,195.0,0.30000000000000004,0.5499999999999999,159
3,16920426.65214416,3,240.0,0.30000000000000004,0.5499999999999999,159
4,30735272.872414805,3,285.0,0.30000000000000004,0.5499999999999999,159
1,5092541.372997283,3,150.0,1.3000000000000003,1.5499999999999998,160
2,9619193.256658709,3,195.0,0.30000000000000004,0.5499999999999999,160
3,17991036.19306223,3,240.0,0.30000000000000004,0.5499999999999999,160
4,32516804.152126804,3,285.0,0.30000000000000004,0.5499999999999999,160
1,5698763.476658739,3,150.0,1.3000000000000003,1.5499999999999998,161
2,10753289.673421603,3,195.0,0.30000000000000004,0.5499999999999999,161
3,20039865.273021568,3,240.0,0.30000000000000004,0.5499999999999999,161
4,35784289.793728486,3,285.0,0.30000000000000004,0.5499999999999999,161
1,5256216.810841301,3,150.0,1.3000000000000003,1.5499999999999998,162
2,9925453.58229794,3,195.0,0.30000000000000004,0.5499999999999999,162
3,18544705.531010613,3,240.0,0.30000000000000004,0.5499999999999999,162
4,33401612.61245458,3,285.0,0.30000000000000004,0.5499999999999999,162
1,5469444.008524477,3,150.0,1.3000000000000003,1.5499999999999998,163
2,10324009.79689626,3,195.0,0.30000000000000004,0.5499999999999999,163
3,19262515.575215004,3,240.0,0.30000000000000004,0.5499999999999999,163
4,34533733.201193996,3,285.0,0.30000000000000004,0.5499999999999999,163
1,6158661.915622214,3,150.0,1.3000000000000003,1.5499999999999998,164
2,11612503.843661364,3,195.0,0.30000000000000004,0.5499999999999999,164
3,21584721.06330184,3,240.0,0.30000000000000004,0.5499999999999999,164
4,38206905.29272121,3,285.0,0.30000000000000004,0.5499999999999999,164
1,5588783.541031322,3,150.0,1.3000000000000003,1.5499999999999998,165
2,10547471.313164212,3,195.0,0.30000000000000004,0.5499999999999999,165
3,19667580.323501818,3,240.0,0.30000000000000004,0.5499999999999999,165
4,35188134.95317609,3,285.0,0.30000000000000004,0.5499999999999999,165
1,5935572.488382412,3,150.0,1.3000000000000003,1.5499999999999998,166
2,11191563.667409977,3,195.0,0.30000000000000004,0.5499999999999999,166
3,20801194.753611784,3,240.0,0.30000000000000004,0.5499999999999999,166
4,36830092.161422685,3,285.0,0.30000000000000004,0.5499999999999999,166
1,5995569.950224899,3,150.0,1.3000000000000003,1.5499999999999998,167
2,11305035.430061795,3,195.0,0.30000000000000004,0.5499999999999999,167
3,21014206.85525335,3,240.0,0.30000000000000004,0.5499999999999999,167
4,37216284.20015165,3,285.0,0.30000000000000004,0.5499999999999999,167
1,5205184.167726132,3,150.0,1.3000000000000003,1.5499999999999998,168
2,9828963.181729643,3,195.0,0.30000000000000004,0.5499999999999999,168
3,18363729.53629465,3,240.0,0.30000000000000004,0.5499999999999999,168
4,33074124.61136473,3,285.0,0.30000000000000004,0.5499999999999999,168
1,5361770.700022306,3,150.0,1.3000000000000003,1.5499999999999998,169
2,10123344.540712435,3,195.0,0.30000000000000004,0.5499999999999999,169
3,18904986.29892686,3,240.0,0.30000000000000004,0.5499999999999999,169
4,33992465.64928252,3,285.0,0.30000000000000004,0.5499999999999999,169
1,5787852.078112748,3,150.0,1.3000000000000003,1.5499999999999998,170
2,10919578.683908531,3,195.0,0.30000000000000004,0.5499999999999999,170
3,20337877.276789255,3,240.0,0.30000000000000004,0.5499999999999999,170
4,36246372.50995484,3,285.0,0.30000000000000004,0.5499999999999999,170
1,5585265.9507236285,3,150.0,1.3000000000000003,1.5499999999999998,171
2,10542092.609078564,3,195.0,0.30000000000000004,0.5499999999999999,171
3,19665640.088133648,3,240.0,0.30000000000000004,0.5499999999999999,171
4,35229108.50670864,3,285.0,0.30000000000000004,0.5499999999999999,171
1,5575917.46564722,3,150.0,1.3000000000000003,1.5499999999999998,172
2,10523504.89038289,3,195.0,0.30000000000000004,0.5499999999999999,172
3,19624939.228340395,3,240.0,0.30000000000000004,0.5499999999999999,172
4,35123650.70542756,3,285.0,0.30000000000000004,0.5499999999999999,172
1,5850047.198245591,3,150.0,1.3000000000000003,1.5499999999999998,173
2,11034398.702841083,3,195.0,0.30000000000000004,0.5499999999999999,173
3,20535407.363055803,3,240.0,0.30000000000000004,0.5499999999999999,173
4,36505538.38194857,3,285.0,0.30000000000000004,0.5499999999999999,173
1,5795708.039221176,3,150.0,1.3000000000000003,1.5499999999999998,174
2,10927838.364349648,3,195.0,0.30000000000000004,0.5499999999999999,174
3,20311796.86307536,3,240.0,0.30000000000000004,0.5499999999999999,174
4,35984679.90898117,3,285.0,0.30000000000000004,0.5499999999999999,174
1,5853635.794807425,3,150.0,1.3000000000000003,1.5499999999999998,175
2,11043026.43786405,3,195.0,0.30000000000000004,0.5499999999999999,175
3,20563368.587007053,3,240.0,0.30000000000000004,0.5499999999999999,175
4,36620020.4401685,3,285.0,0.30000000000000004,0.5499999999999999,175
1,5260176.306104309,3,150.0,1.3000000000000003,1.5499999999999998,176
2,9931132.994495902,3,195.0,0.30000000000000004,0.5499999999999999,176
3,18543786.55186319,3,240.0,0.30000000000000004,0.5499999999999999,176
4,33336813.224756815,3,285.0,0.30000000000000004,0.5499999999999999,176
1,5539059.694807801,3,150.0,1.3000000000000003,1.5499999999999998,177
2,10454911.95077012,3,195.0,0.30000000000000004,0.5499999999999999,177
3,19503365.223261964,3,240.0,0.30000000000000004,0.5499999999999999,177
4,34943458.107870534,3,285.0,0.30000000000000004,0.5499999999999999,177
1,5535860.874617574,3,150.0,1.3000000000000003,1.5499999999999998,178
2,10448881.090350047,3,195.0,0.30000000000000004,0.5499999999999999,178
3,19492144.1799793,3,240.0,0.30000000000000004,0.5499999999999999,178
4,34923234.152859226,3,285.0,0.30000000000000004,0.5499999999999999,178
1,5357541.805409992,3,150.0,1.3000000000000003,1.5499999999999998,179
2,10114690.68781788,3,195.0,0.30000000000000004,0.5499999999999999,179
3,18884547.56976081,3,240.0,0.30000000000000004,0.5499999999999999,179
4,33932647.56582195,3,285.0,0.30000000000000004,0.5499999999999999,179
1,5919123.246764622,3,150.0,1.3000000000000003,1.5499999999999998,180
2,11165944.27569884,3,195.0,0.30000000000000004,0.5499999999999999,180
3,20788024.882752735,3,240.0,0.30000000000000004,0.5499999999999999,180
4,36992342.082542896,3,285.0,0.30000000000000004,0.5499999999999999,180
1,5736452.024548914,3,150.0,1.3000000000000003,1.5499999999999998,181
2,10824530.321650643,3,195.0,0.30000000000000004,0.5499999999999999,181
3,20173321.234765988,3,240.0,0.30000000000000004,0.5499999999999999,181
4,36024113.470852226,3,285.0,0.30000000000000004,0.5499999999999999,181
1,5383157.458357193,3,150.0,1.3000000000000003,1.5499999999999998,182
2,10163884.783365317,3,195.0,0.30000000000000004,0.5499999999999999,182
3,18981674.45377392,3,240.0,0.30000000000000004,0.5499999999999999,182
4,34134612.94767726,3,285.0,0.30000000000000004,0.5499999999999999,182
1,5451521.496627809,3,150.0,1.3000000000000003,1.5499999999999998,183
2,10291452.869967299,3,195.0,0.30000000000000004,0.5499999999999999,183
3,19210026.236479923,3,240.0,0.30000000000000004,0.5499999999999999,183
4,34486664.68958084,3,285.0,0.30000000000000004,0.5499999999999999,183
1,6394423.599818525,3,150.0,1.3000000000000003,1.5499999999999998,184
2,12052028.211671935,3,195.0,0.30000000000000004,0.5499999999999999,184
3,22368919.199877866,3,240.0,0.30000000000000004,0.5499999999999999,184
4,39402984.50303293,3,285.0,0.30000000000000004,0.5499999999999999,184
1,5033257.298814652,3,150.0,1.3000000000000003,1.5499999999999998,185
2,9508243.405222744,3,195.0,0.30000000000000004,0.5499999999999999,185
3,17790325.167380504,3,240.0,0.30000000000000004,0.5499999999999999,185
4,32195370.444364086,3,285.0,0.30000000000000004,0.5499999999999999,185
1,5839177.939000504,3,150.0,1.3000000000000003,1.5499999999999998,186
2,11016543.594776649,3,195.0,0.30000000000000004,0.5499999999999999,186
3,20519149.437709928,3,240.0,0.30000000000000004,0.5499999999999999,186
4,36569493.32569079,3,285.0,0.30000000000000004,0.5499999999999999,186
1,4924503.647003919,3,150.0,1.3000000000000003,1.5499999999999998,187
2,9300726.66280148,3,195.0,0.30000000000000004,0.5499999999999999,187
3,17388877.852890022,3,240.0,0.30000000000000004,0.5499999999999999,187
4,31399495.544028662,3,285.0,0.30000000000000004,0.5499999999999999,187
1,5571715.273583243,3,150.0,1.3000000000000003,1.5499999999999998,188
2,10515159.18922064,3,195.0,0.30000000000000004,0.5499999999999999,188
3,19606704.736014348,3,240.0,0.30000000000000004,0.5499999999999999,188
4,35076215.914305456,3,285.0,0.30000000000000004,0.5499999999999999,188
1,5637983.6126144,3,150.0,1.3000000000000003,1.5499999999999998,189
2,10639477.60122082,3,195.0,0.30000000000000004,0.5499999999999999,189
3,19833552.607477333,3,240.0,0.30000000000000004,0.5499999999999999,189
4,35451135.568207145,3,285.0,0.30000000000000004,0.5499999999999999,189
1,6303015.683452957,3,150.0,1.3000000000000003,1.5499999999999998,190
2,11881904.157885827,3,195.0,0.30000000000000004,0.5499999999999999,190
3,22067207.446038026,3,240.0,0.30000000000000004,0.5499999999999999,190
4,38952690.40817936,3,285.0,0.30000000000000004,0.5499999999999999,190
1,5597105.261231175,3,150.0,1.3000000000000003,1.5499999999999998,191
2,10563847.282381328,3,195.0,0.30000000000000004,0.5499999999999999,191
3,19702397.146375917,3,240.0,0.30000000000000004,0.5499999999999999,191
4,35273393.42570861,3,285.0,0.30000000000000004,0.5499999999999999,191
1,6039373.458463667,3,150.0,1.3000000000000003,1.5499999999999998,192
2,11390187.978799552,3,195.0,0.30000000000000004,0.5499999999999999,192
3,21188525.101630263,3,240.0,0.30000000000000004,0.5499999999999999,192
4,37605278.060951985,3,285.0,0.30000000000000004,0.5499999999999999,192
1,5937812.726397294,3,150.0,1.3000000000000003,1.5499999999999998,193
